hour,SOC,DOC,MBC,EEC,CO2
0.0,114.44377391944703,0.7718406561090387,1.5006827719003053,2.1565229099743704,0.0045565998298222
10.0,107.21457719034302,2.270839600574677,1.5613476764547327,1.8762204518716725,0.0025311591083691356
20.0,101.7021798582304,0.9384650082719748,2.2146003146274147,2.361313823218671,9.970241451233517e-05
30.0,95.2739028736508,1.893117358656442,2.051229122482157,1.547335334081785,0.003465291307568855
40.0,94.02024854347859,2.0231793657042245,1.4221155801001122,1.8041309107593453,0.0008844701876579548
50.0,95.07008884514512,3.5106750422001904,1.1889876387857226,2.0624519146939972,0.005489746022835776
60.0,102.51683816237899,1.8202090318122346,1.977689904316473,2.163171776102268,0.0052593346414844845
70.0,106.48097767893562,2.163235396049062,1.9619400577582633,1.9643607735221311,0.0008889739848532748
80.0,99.47171978308413,2.722416491557179,1.9808944766247794,2.0961625187869855,0.006092186466831212
90.0,118.25349875282683,3.011307825360931,2.150592666293633,2.3177480473880983,0.0036921295229414316
100.0,100.4075458459787,3.7438557184774295,2.023375091367201,1.648477431354028,0.008644511163049552
110.0,96.5160116648111,2.5219350870340262,1.6909321939790851,1.3417846469164143,0.002012751003201121
120.0,100.70038011205423,1.432164686287313,2.168875749646692,2.047608344106454,0.004091663403256777
130.0,94.13181922704088,2.855965421555438,2.5313679714114263,1.9738152432557847,0.005038785266814737
140.0,96.42175042431256,2.25500577766258,1.7517030315277018,1.763210570649447,1e-05
150.0,97.87517028752839,3.1488776375371583,1.6659006621556018,2.2096880900451934,0.007531917368457592
160.0,108.933004656862,5.127728339911027,2.0819763924339347,1.918955791537192,0.004296506059264537
170.0,104.6884111205433,2.138891456625977,1.8256892300409728,2.1277108495631567,0.00716153531514609
180.0,96.21257093746378,2.9546498181431913,1.289951863042205,2.011520112420913,0.004994780259862493
190.0,87.36176293901026,4.698888053088075,2.922058612559172,1.9660910223572756,0.003427619218457926
200.0,92.7923997588956,3.6113073671485583,2.1783153412675746,1.869209706851518,0.009397022704051466
210.0,91.38344802161019,3.5001165345296736,1.5062148647790912,1.90397594905497,0.004185939529025844
220.0,99.07413973426716,4.389497824037115,1.4937939774924662,1.8472249706299915,0.008987821314353123
230.0,100.59321003429285,3.249220459180788,1.7774253240717053,1.988272298928846,0.005928321882353688
240.0,98.15266031975463,3.6016540607900933,1.769948396786954,2.0465428978687497,0.005492513404010369
250.0,88.18670065470525,4.1421693287682615,2.5645422141479015,2.117126986380158,0.00801061744067724
260.0,96.33107851584222,5.874664785687522,2.080736108580614,2.2786206923794565,0.006779880688434384
270.0,94.66313269053748,3.1948690487731817,1.6934084682620507,2.0925802277406325,0.011308362689857271
280.0,120.81367284058754,2.6949079592843153,3.172399734449385,2.1091965096822136,0.0049922496351263125
290.0,97.7084167005208,5.3022644518755655,1.8780106690142486,2.1303490835938024,0.01009503290989839
300.0,103.812414468335,4.689427936984927,2.6631827664825938,2.5743476675520087,0.007617008271743464
310.0,91.54076605796244,3.3175579800673436,1.3345354811442616,2.2851660228213904,0.004716916399447863
320.0,104.89148642087196,4.490993574839584,1.7307295604730701,2.57830377785263,0.008709026155530823
330.0,113.6182927409231,5.489509149103502,2.803737682516591,2.344955793076534,0.0037922691436231702
340.0,90.53342680098626,5.008792385741337,3.4246149031128224,2.5575588838073653,0.010125011536532088
350.0,102.43873985130219,4.755005760727907,2.3538503262788333,1.8474041800700935,0.004981043307372357
360.0,81.18281416782392,4.3355244835444875,2.3832299457442043,2.14673714814392,0.006277907264214665
370.0,79.92976244711093,5.375939548566337,3.1019944474651604,2.8607988380591167,0.010319383774893434
380.0,102.98717572591008,6.210813398338001,2.9479278858246056,2.385253202421931,0.004548406030969372
390.0,101.01564567229688,5.667644714734166,2.9758856826216546,2.178109385922865,0.013857041894510641
400.0,111.32392717013781,6.805427567164552,3.018776423218772,2.4246334836882593,0.006278958245289297
410.0,90.94412486516134,5.852913622400693,2.4295120779655015,2.0075375550275245,0.009028221561918688
420.0,93.79098169476538,5.562231305692226,2.5393966770868044,1.5763193491491365,0.008519914281204894
430.0,100.91457818229942,6.28927779481192,2.087509130561263,2.063940313083725,0.007053413644537451
440.0,100.19095269049251,6.977747694500635,2.6270346230155672,2.1458492702460874,0.013297120847710571
450.0,99.45557363273151,5.047142111138327,2.914380613233745,2.0897118403266517,0.006322453295035153
460.0,95.58885208890538,6.107436865482283,2.3873725271017148,2.2517133708461268,0.01062769932866854
470.0,97.33332955805656,6.535566288966933,3.072665830920496,2.2338539103466832,0.006097892111479891
480.0,95.47732197296607,7.498258802016182,2.8611860127379587,2.308161756042189,0.011849301932896614
490.0,92.23092453147007,5.926715990118167,3.1046255572998205,2.016020979488958,0.01202067759515655
500.0,107.53089311383465,7.409290773352745,2.0999188538753506,1.942610675750741,0.005784166085668097
