hour,SOC,DOC,MBC,EEC
2170,55.65833408,11.57263748,6.777109266,3.588723948
2180,52.34895377,13.13482124,6.708345316,3.648721995
2190,60.45453013,11.67366539,8.327055169,3.191650576
2200,55.4238179,11.59520263,8.256251392,3.498751515
2210,53.16691169,12.19117411,7.997195122,3.456805646
2220,51.91945443,11.67250338,7.382649342,3.463711406
2230,66.93908649,12.18813,7.619449092,3.333267242
2240,62.22511213,9.477178001,7.064057019,3.308598236
2250,52.65290266,11.67512284,7.74287219,3.420932754
2260,62.7262312,10.99816156,7.686190062,3.219123985
2270,54.25507577,10.61591194,7.776560904,3.682866968
2280,60.02190107,13.11597585,8.433638742,3.612806379
2290,60.77339892,11.27514279,8.798433192,2.874422904
2300,47.51164801,12.34040364,8.649143693,3.869463199
2310,65.88401128,12.41716501,7.701004222,3.264224909
2320,54.04472595,10.08494631,7.14087714,2.917495005
2330,42.29864094,10.9571102,7.09413313,3.502927606
2340,65.54476761,12.51768315,7.69665704,3.210774145
2350,44.2868528,10.05089294,8.227308317,3.277613913
2360,58.14622101,11.3734186,8.04689742,3.389136366
2370,48.11634521,10.41260811,8.351230565,3.452219747
2380,53.15733136,10.38089603,8.125960263,3.603884318
2390,55.66034996,11.4081494,8.680554179,3.397759906
2400,52.82606805,9.659526627,8.751923882,3.383894008
2410,55.57675388,8.958748698,8.105742455,2.770187436
2420,47.78807453,9.163543407,8.530763028,3.360250708
2430,53.71964473,11.12926396,7.938689624,3.181081387
2440,56.36719849,9.508604126,8.405658693,3.573281914
2450,45.57581482,9.385422093,9.109717938,3.064038149
2460,51.7035167,9.807013066,8.465054728,3.068223059
2470,59.09568408,9.942041838,8.418618903,2.642239355
2480,55.26965093,10.81381101,8.808544936,2.952751173
2490,49.14476038,9.660304479,8.654822351,3.439441523
2500,64.11548865,9.159328267,8.393252328,2.733895422
2510,38.61124129,9.394375336,9.275210826,2.581298598
2520,46.76699378,7.903927355,7.601133194,2.614601171
2530,41.48470318,10.7419165,8.657671608,2.871901665
2540,55.31237797,10.20207049,7.565803191,2.797076375
2550,47.25041275,9.784981014,8.369313199,2.70557061
2560,54.63251549,8.563869964,7.870311865,2.306014633
2570,63.47488429,9.009519419,8.323848329,2.635823587
2580,34.62809964,7.402314825,8.799768994,2.27828319
2590,41.70987456,7.198833353,9.404314395,2.45885215
2600,51.31250779,7.641047685,9.54458283,2.358901013
2610,63.25926367,9.316726467,8.256063816,2.372085009
2620,47.75540729,9.351732541,8.726982421,2.426391123
2630,51.00857132,8.530592325,8.592047509,2.309978901
2640,46.21625621,8.720234148,8.898833247,2.769372007
2650,48.25837615,7.893147562,8.707453818,2.684347772
2660,42.70034818,7.158563149,9.840108343,2.816624392
2670,40.29217238,6.48598104,9.496072323,2.471764525
2680,32.25912701,7.764332943,9.479455907,2.52040164
2690,50.43674632,7.934049392,8.855539277,2.653909086
2700,48.38868853,6.763235783,9.323074666,2.508887443
2710,57.03252421,7.273268465,8.064541731,2.520999202
2720,53.08381916,6.539764051,8.60383564,2.644459031
2730,41.38447466,5.979066124,10.27102048,2.456482157
2740,43.33112371,6.277338028,10.40004748,2.599440715
2750,43.77409095,6.454027544,10.22138305,2.844739404
2760,44.32711576,6.040382507,9.898412765,2.608218576
2770,39.00025118,6.245279116,9.874526476,2.233455987
2780,45.27970495,7.332883807,10.19176599,2.274465957
2790,45.04691288,6.280208572,9.916519827,2.451307247
2800,44.31198278,6.96623871,8.792420378,2.436139048
2810,37.62663105,5.545166857,10.45557587,2.609797897
2820,37.90503369,6.572625967,10.05745322,2.804078015
2830,43.44429527,4.856499978,10.92756819,2.021774991
2840,48.07816619,6.713936614,10.87233459,2.343697483
2850,49.26830309,6.86099832,10.26036703,2.545477288
2860,56.52886729,6.494509398,10.55810069,2.244859241
2870,50.15052594,4.436224477,10.8376059,2.160448013
2880,54.36505049,6.374027662,10.3447677,2.830229365
2890,52.10777279,3.993834359,10.76681939,2.511316511
2900,37.28896644,3.411384247,11.13125123,2.503560745
2910,49.00487591,4.495688401,9.972507575,2.906872768
2920,42.81213534,5.067287379,10.36609675,2.620598265
2930,33.7474974,4.253980423,10.18135337,3.005179439
2940,56.59087529,5.501028168,10.73245583,2.408809003
2950,45.3034407,2.837015807,10.60151838,2.561055932
2960,43.24377867,3.515853477,11.75999268,2.439556905
2970,46.99369826,2.824362089,9.714466889,2.584501354
2980,46.09905868,3.527283342,10.90149555,2.703451267
2990,52.42584816,2.837529223,10.97101414,2.536372136
3000,44.21031259,3.142810793,10.22495077,2.351398815
