hour,SOC,DOC,MBC,EEC,CO2
0.0,114.57205960002713,0.8818913347306845,1.5153897128224891,2.1439430815902454,0.0045023630269177195
10.0,107.47234957737888,2.1996869089714264,1.6479289451247845,1.8891552255972353,0.002699870102297183
20.0,101.88092961959336,1.024896451197289,2.2488586055896627,2.336770117511298,0.00026272017004676067
30.0,95.41851935701824,1.9081629082923324,2.101231841478904,1.6080272537390843,0.0036977870861404777
40.0,94.0755424728354,2.0321792752404515,1.4954647146962223,1.8426079805969797,0.0010233696538204193
50.0,95.12817248800084,3.400820897496475,1.2495388129927487,2.0503866775442323,0.005513788490857269
60.0,102.53743734142977,1.8842108665396042,2.0167568160745,2.1299476133201445,0.005250746259811296
70.0,106.5089075051714,2.208376579043027,2.0005306836549464,1.9572355039140477,0.001081405291613159
80.0,99.36945697058441,2.719693422672668,2.0393550946571617,2.0876140799253986,0.006230887182580929
90.0,118.48090739910987,3.042385313869213,2.197802740992363,2.2447375690250495,0.0037113948542732565
100.0,100.54575105504446,3.739878390208258,2.03999310521821,1.6108054009686248,0.008659679114309933
110.0,96.57084827988076,2.6415275427515623,1.7282678063520773,1.317220331629094,0.002186042289846803
120.0,101.013785086806,1.6506910838378024,2.1698905434458764,1.9494349057030702,0.004194945128311199
130.0,94.43537809844402,2.9556133550975936,2.5155295602289627,1.8824442334383233,0.005178974673204293
140.0,96.7883410238762,2.393323648155228,1.7696971577548897,1.691978448045184,0.00017012744147980926
150.0,98.21019630141228,3.1987551223196506,1.707496046721619,2.0882982091918483,0.007647097375716527
160.0,109.39769578926581,5.00283502697496,2.12343642195225,1.8423558957716275,0.004306721660569439
170.0,105.15746775763883,2.293407833331908,1.8725716034105482,2.0350821546312545,0.007221325405370405
180.0,96.75113092013102,3.0304694399818053,1.3538700135533455,1.9241991140740895,0.0050784664307787315
190.0,87.76719025815927,4.615700054717802,2.908220881062545,1.8907416648762896,0.0035120632993502496
200.0,93.06762025875561,3.6486026627757178,2.1834959194449906,1.7937133593242713,0.009367629571133807
210.0,91.74123868286833,3.54449558231673,1.5348540436850646,1.8341576201196503,0.004161258579939105
220.0,99.53164430166532,4.309068827441461,1.5195609629521922,1.7655355732022073,0.008923923804479705
230.0,100.95567542268701,3.272963654144717,1.8027376438508331,1.8764316368586618,0.005846134440835997
240.0,98.50937344643197,3.5769719016523776,1.7677896649245963,1.9200765592475346,0.005449170034433185
250.0,88.38329634890779,4.0656982889931275,2.5287672994199926,1.9701644011801631,0.007881514798462589
260.0,96.48376720462511,5.614651409478484,2.052178590674069,2.1114182849551293,0.006545915978035799
270.0,94.83968579043986,3.186085613022529,1.6743297330182652,1.9371473019284668,0.011004539230568818
280.0,121.27470834791387,2.7433954847614594,3.0852055017396935,1.9566600804723577,0.004848200842924453
290.0,97.93615812037291,5.121076700949745,1.847133085051758,1.933673705256015,0.009804149539570617
300.0,104.14772267728848,4.549419425565327,2.5920975848630015,2.328813017871665,0.007384541140085147
310.0,91.77414097898125,3.3068380852033634,1.3281706606359345,2.076369486394994,0.004628849999143797
320.0,105.25785075469322,4.362074518572543,1.6917874065603735,2.33528313591056,0.008492201219144967
330.0,114.09763020642882,5.214262228340846,2.6865559160362515,2.134446095142669,0.0036378059295162847
