hour,SOC,DOC,MBC,EEC,CO2
0.0,79.03347373305083,1.9173664037328904,1.5214123136386744,1.8040979677866658,0.00305149212387061
10.0,77.17719803494747,2.8119517716243605,2.080160494047518,1.9296678982025837,0.005875300902468964
20.0,84.47871038106872,2.076686613900489,1.5886072147658208,1.5007399664286747,0.0027850166993529787
30.0,75.59485770710667,2.2144661028372314,1.3510871131136,1.628239888099041,0.005534365481011631
40.0,84.20959974419024,3.3035131329584972,1.7730864751113866,1.5869096239122382,0.0031450965165638555
50.0,100.26617647826511,2.5001580069080815,2.0780485963840993,1.7429274156284047,0.005694918717958292
60.0,91.96746108974817,2.9131063047457983,2.15261897848804,1.7342905130185329,0.004761803615719601
70.0,72.4330012108662,2.6822468241550266,1.7194737007369698,1.9232831024528925,0.0033894221414055292
80.0,78.98174811115902,2.1772935890709038,1.7949357007689701,1.3916590647166056,0.006011475399983525
90.0,93.2770857887163,2.6724589481180034,2.203170947229304,1.8474615684730802,0.0015401140425122214
100.0,94.36821308320634,1.9674198117906097,1.8639987304181522,1.7386577062417015,0.006174269193153021
110.0,83.97568751349715,2.4794154328311238,1.9776614721468047,1.7286019199976965,0.0038527583293531432
120.0,79.92477435205473,1.9360302118781838,2.4107856295369707,1.8250278339588952,0.003821071910976448
130.0,85.80304015999279,2.647666045896771,1.3341423743561538,1.528525760611259,0.0036677311274418718
140.0,89.39521696183232,2.808363108846354,1.909532092430418,1.5759971497937788,0.004543066436707788
150.0,87.54317229318143,3.093044269969217,2.3241400931863825,1.4142242380735242,0.0072007800471199255
160.0,96.1761735668974,2.4035530103694205,2.212292298349932,1.7556678502159282,0.0012255882288492676
170.0,83.0048175054686,3.6220425964534155,1.3040916412647499,1.7441458190732393,0.007044406564641385
180.0,88.0298355744628,2.9116108518351274,1.1343150785427984,1.5293112791279109,0.004973462023353474
190.0,82.41761587085148,3.305947470786762,2.6927943728590016,1.487672866991727,0.004243946772493018
200.0,90.55967792877014,3.080870362858702,2.1103373670380035,1.8624332030876354,0.005600214729146429
210.0,94.90185313194847,3.599112573919142,2.3352202090390253,1.7995784335460887,0.002546780806460602
220.0,75.05425758772564,3.298076000922067,1.8533882343849335,1.3849036130923247,0.007381510142008471
230.0,78.49080288638866,2.3129965194652,2.0149393868100214,1.6759200625383308,0.005821606242782504
240.0,90.86147756562723,3.5998873899449655,2.4697704821298663,1.571247630021961,0.005730063970449769
250.0,78.20847110531864,3.1424107615915613,1.8828989453087952,1.3156545539295317,0.005219065951480401
260.0,78.84757533904823,3.613213744333164,1.8147145083826688,1.57800421141571,0.004758712207493633
270.0,83.58835700367571,3.488453056136543,1.8523317961667585,1.640078118008002,0.006911438156138642
280.0,84.51817511322716,3.280652406476202,2.057467933679772,1.6157441765619682,0.002740240863768778
290.0,84.90100909231339,3.171788281079648,2.493674775315049,1.549143884898067,0.0063622090711373935
300.0,81.11121390557095,3.399894723334897,1.946471520916412,1.426907641899973,0.004059889238490725
310.0,73.32264611631514,3.320143021881899,2.1156815099398574,1.6105388220027541,0.0046447534645551
320.0,81.58112264454343,3.8399570559933998,1.240530673292719,1.9316581125159527,0.009440442506511344
330.0,91.40074179706777,4.2353730435556995,1.427618520364272,1.5616538763886134,0.005201247310284008
340.0,82.29166643918127,4.000362425701601,2.3022685745982256,1.6679088790755836,0.006136523087582293
350.0,73.77611482146018,4.473722541417683,2.0609209034432663,1.5884064038832288,0.004649149681312292
360.0,86.88988087040636,4.205587356150917,0.4814430261001099,1.5520965951615775,0.004753966531481927
